10,20120829,080000,http://192.168.0.234:8383,
11,20120829,083000,live,
12,20120829,090000,http://192.168.0.234:8383,
2,20120829,090000,http://192.168.0.234:8383,
2,20120829,090000,http://192.168.0.234:8383,
3,20120829,093000,live,
4,20120829,100000,live,
2,20120829,100000,http://192.168.0.234:8383,
3,20120829,103000,live,
2,20120829,103000,live,
3,20120829,110000,http://192.168.0.234:8383,
2,20120829,110000,http://192.168.0.234:8383,
3,20120829,113000,live,
4,20120829,120000,http://192.168.0.234:8383,
5,20120829,123000,live,
6,20120829,130000,http://192.168.0.234:8383,
7,20120829,133000,live,
8,20120829,140000,http://192.168.0.234:8383,
2,20120829,140000,http://192.168.0.234:8383,
2,20120829,140000,http://192.168.0.234:8383,
2,20120829,140000,http://192.168.0.234:8383,
2,20120829,140000,http://192.168.0.234:8383,
3,20120829,143000,live,
2,20120829,143000,live,
3,20120829,150000,udp://@127.0.0.1:1238,
2,20120829,150000,udp://@127.0.0.1:1238,
2,20120829,150000,udp://@224.8.8.3:1238,
3,20120829,153000,live,
4,20120829,160000,udp://@224.8.8.3:1238,
5,20120829,163000,live,
6,20120829,170000,udp://@224.8.8.3:1238,
7,20120829,173000,live,
8,20120829,180000,udp://@224.8.8.3:1238,
9,20120829,183000,live,
2,20120829,183000,live,
3,20120829,190000,udp://@224.8.8.3:1238,
4,20120829,193000,live,
5,20120829,200000,udp://@224.8.8.3:1238,
6,20120829,203000,live,
7,20120829,210000,udp://@224.8.8.3:1238,
8,20120829,213000,live,
9,20120829,220000,udp://@224.8.8.3:1238,
10,20120829,223000,live,
11,20120829,230000,udp://@224.8.8.3:1238,
12,20120829,233000,live,
13,20120830,000000,udp://@224.8.8.3:1238,
2,20120830,000000,udp://@224.8.8.3:1238,
3,20120830,003000,live,
2,20120830,003000,live,
3,20120830,010000,udp://@224.8.8.3:1238,
2,20120830,010000,udp://@224.8.8.3:1238,
3,20120830,013000,live,
4,20120830,020000,udp://@224.8.8.3:1238,
2,20120830,020000,udp://@224.8.8.3:1238,
3,20120830,023000,live,
4,20120830,030000,udp://@224.8.8.3:1238,
5,20120830,033000,live,
6,20120830,040000,live,
2,20120830,040000,./Base.mp4,
3,20120830,043000,./Base.mp4,
4,20120830,050000,./Base.mp4,
5,20120830,053000,./Base.mp4,
6,20120830,060000,./Base.mp4,
7,20120830,063000,./Base.mp4,
8,20120830,070000,./Base.mp4,
9,20120830,073000,./Base.mp4,
10,20120830,080000,./Base.mp4,
11,20120830,083000,./Base.mp4,
2,20120830,090000,./Base.mp4,
3,20120830,093000,./Base.mp4,
4,20120830,100000,./Base.mp4,
5,20120830,103000,./Base.mp4,
6,20120830,110000,./Base.mp4,
7,20120830,113000,./Base.mp4,
8,20120830,120000,./Base.mp4,
9,20120830,123000,./Base.mp4,
10,20120830,130000,./Base.mp4,
11,20120830,133000,./Base.mp4,
12,20120830,140000,./Base.mp4,
13,20120830,143000,./Base.mp4,
14,20120830,150000,./Base.mp4,
15,20120830,153000,./Base.mp4,
16,20120830,160000,./Base.mp4,
17,20120830,163000,./Base.mp4,
18,20120830,170000,./Base.mp4,
19,20120830,173000,./Base.mp4,
20,20120830,180000,./Base.mp4,
21,20120830,183000,./Base.mp4,
22,20120830,190000,./Base.mp4,
23,20120830,193000,./Base.mp4,
24,20120830,200000,./Base.mp4,
25,20120830,203000,./Base.mp4,
26,20120830,210000,./Base.mp4,
27,20120830,213000,./Base.mp4,
28,20120830,220000,./Base.mp4,
29,20120830,223000,./Base.mp4,
30,20120830,230000,./Base.mp4,
2,20120830,230000,./Base.mp4,
3,20120830,233000,./Base.mp4,
2,20120831,000000,./Base.mp4,
3,20120831,003000,./Base.mp4,
4,20120831,010000,./Base.mp4,
5,20120831,013000,./Base.mp4,
2,20120831,013000,./Base.mp4,
3,20120831,020000,./Base.mp4,
4,20120831,023000,./Base.mp4,
5,20120831,030000,./Base.mp4,
6,20120831,033000,./Base.mp4,
7,20120831,040000,./Base.mp4,
2,20120831,040000,./Base.mp4,
3,20120831,043000,./Base.mp4,
4,20120831,050000,./Base.mp4,
5,20120831,053000,./Base.mp4,
6,20120831,060000,./Base.mp4,
7,20120831,063000,./Base.mp4,
8,20120831,070000,./Base.mp4,
9,20120831,073000,./Base.mp4,
10,20120831,080000,./Base.mp4,
11,20120831,083000,./Base.mp4,
12,20120831,090000,./Base.mp4,
13,20120831,093000,./Base.mp4,
14,20120831,100000,./Base.mp4,
15,20120831,103000,./Base.mp4,
16,20120831,110000,./Base.mp4,
17,20120831,113000,./Base.mp4,
18,20120831,120000,./Base.mp4,
2,20120831,120000,./Base.mp4,
3,20120831,123000,./Base.mp4,
4,20120831,130000,./Base.mp4,
5,20120831,133000,./Base.mp4,
6,20120831,140000,./Base.mp4,
7,20120831,143000,./Base.mp4,
8,20120831,150000,./Base.mp4,
9,20120831,153000,./Base.mp4,
10,20120831,160000,./Base.mp4,
11,20120831,163000,./Base.mp4,
12,20120831,170000,./Base.mp4,
13,20120831,173000,./Base.mp4,
14,20120831,180000,./Base.mp4,
15,20120831,183000,./Base.mp4,
16,20120831,190000,./Base.mp4,
17,20120831,193000,./Base.mp4,
18,20120831,200000,./Base.mp4,
19,20120831,203000,./Base.mp4,
20,20120831,210000,./Base.mp4,
21,20120831,213000,./Base.mp4,
22,20120831,220000,./Base.mp4,
23,20120831,223000,./Base.mp4,
24,20120831,230000,./Base.mp4,
25,20120831,233000,./Base.mp4,
2,20120901,000000,./Base.mp4,
3,20120901,003000,./Base.mp4,
2,20120901,003000,./Base.mp4,
3,20120901,010000,./Base.mp4,
2,20120901,010000,./Base.mp4,
3,20120901,013000,./Base.mp4,
4,20120901,020000,./Base.mp4,
5,20120901,023000,./Base.mp4,
6,20120901,030000,./Base.mp4,
7,20120901,033000,./Base.mp4,
8,20120901,040000,./Base.mp4,
2,20120901,040000,./Base.mp4,
3,20120901,043000,./Base.mp4,
4,20120901,050000,./Base.mp4,
5,20120901,053000,./Base.mp4,
6,20120901,060000,./Base.mp4,
7,20120901,063000,./Base.mp4,
8,20120901,070000,./Base.mp4,
9,20120901,073000,./Base.mp4,
10,20120901,080000,./Base.mp4,
11,20120901,083000,./Base.mp4,
12,20120901,090000,./Base.mp4,
13,20120901,093000,./Base.mp4,
14,20120901,100000,./Base.mp4,
15,20120901,103000,./Base.mp4,
16,20120901,110000,./Base.mp4,
17,20120901,113000,./Base.mp4,
18,20120901,120000,./Base.mp4,
19,20120901,123000,./Base.mp4,
20,20120901,130000,./Base.mp4,
21,20120901,133000,./Base.mp4,
22,20120901,140000,./Base.mp4,
23,20120901,143000,./Base.mp4,
24,20120901,150000,./Base.mp4,
25,20120901,153000,./Base.mp4,
26,20120901,160000,./Base.mp4,
27,20120901,163000,./Base.mp4,
28,20120901,170000,./Base.mp4,
29,20120901,173000,./Base.mp4,
30,20120901,180000,./Base.mp4,
31,20120901,183000,./Base.mp4,
32,20120901,190000,./Base.mp4,
33,20120901,193000,./Base.mp4,
34,20120901,200000,./Base.mp4,
35,20120901,203000,./Base.mp4,
36,20120901,210000,./Base.mp4,
37,20120901,213000,./Base.mp4,
38,20120901,220000,./Base.mp4,
39,20120901,223000,./Base.mp4,
40,20120901,230000,./Base.mp4,
41,20120901,233000,./Base.mp4,
2,20120902,000000,./Base.mp4,
3,20120902,003000,./Base.mp4,
4,20120902,010000,./Base.mp4,
5,20120902,013000,./Base.mp4,
6,20120902,020000,./Base.mp4,
7,20120902,023000,./Base.mp4,
8,20120902,030000,./Base.mp4,
9,20120902,033000,./Base.mp4,
10,20120902,040000,./Base.mp4,
2,20120902,040000,./Base.mp4,
3,20120902,043000,./Base.mp4,
4,20120902,050000,./Base.mp4,
5,20120902,053000,./Base.mp4,
6,20120902,060000,./Base.mp4,
7,20120902,063000,./Base.mp4,
8,20120902,070000,./Base.mp4,
9,20120902,073000,./Base.mp4,
10,20120902,080000,./Base.mp4,
11,20120902,083000,./Base.mp4,
12,20120902,090000,./Base.mp4,
13,20120902,093000,./Base.mp4,
14,20120902,100000,./Base.mp4,
15,20120902,103000,./Base.mp4,
16,20120902,110000,./Base.mp4,
17,20120902,113000,./Base.mp4,
18,20120902,120000,./Base.mp4,
19,20120902,123000,./Base.mp4,
20,20120902,130000,./Base.mp4,
21,20120902,133000,./Base.mp4,
22,20120902,140000,./Base.mp4,
23,20120902,143000,./Base.mp4,
24,20120902,150000,./Base.mp4,
25,20120902,153000,./Base.mp4,
26,20120902,160000,./Base.mp4,
27,20120902,163000,./Base.mp4,
28,20120902,170000,./Base.mp4,
29,20120902,173000,./Base.mp4,
30,20120902,180000,./Base.mp4,
31,20120902,183000,./Base.mp4,
32,20120902,190000,./Base.mp4,
33,20120902,193000,./Base.mp4,
34,20120902,200000,./Base.mp4,
35,20120902,203000,./Base.mp4,
36,20120902,210000,./Base.mp4,
37,20120902,213000,./Base.mp4,
38,20120902,220000,./Base.mp4,
39,20120902,223000,./Base.mp4,
40,20120902,230000,./Base.mp4,
41,20120902,233000,./Base.mp4,
2,20120903,000000,./Base.mp4,
3,20120903,003000,./Base.mp4,
4,20120903,010000,./Base.mp4,
2,20120903,010000,./Base.mp4,
3,20120903,013000,./Base.mp4,
2,20120903,013000,./Base.mp4,
3,20120903,020000,./Base.mp4,
2,20120903,020000,./Base.mp4,
3,20120903,023000,./Base.mp4,
4,20120903,030000,./Base.mp4,
5,20120903,033000,./Base.mp4,
6,20120903,040000,./Base.mp4,
2,20120903,040000,./Base.mp4,
3,20120903,043000,./Base.mp4,
4,20120903,050000,./Base.mp4,
5,20120903,053000,./Base.mp4,
6,20120903,060000,./Base.mp4,
7,20120903,063000,./Base.mp4,
8,20120903,070000,./Base.mp4,
9,20120903,073000,./Base.mp4,
10,20120903,080000,./Base.mp4,
11,20120903,083000,./Base.mp4,
12,20120903,090000,./Base.mp4,
13,20120903,093000,./Base.mp4,
14,20120903,100000,./Base.mp4,
15,20120903,103000,./Base.mp4,
16,20120903,110000,./Base.mp4,
17,20120903,113000,./Base.mp4,
18,20120903,120000,./Base.mp4,
19,20120903,123000,./Base.mp4,
20,20120903,130000,./Base.mp4,
21,20120903,133000,./Base.mp4,
22,20120903,140000,./Base.mp4,
23,20120903,143000,./Base.mp4,
24,20120903,150000,./Base.mp4,
25,20120903,153000,./Base.mp4,
26,20120903,160000,./Base.mp4,
27,20120903,163000,./Base.mp4,
28,20120903,170000,./Base.mp4,
29,20120903,173000,./Base.mp4,
30,20120903,180000,./Base.mp4,
31,20120903,183000,./Base.mp4,
32,20120903,190000,./Base.mp4,
33,20120903,193000,./Base.mp4,
34,20120903,200000,./Base.mp4,
35,20120903,203000,./Base.mp4,
36,20120903,210000,./Base.mp4,
37,20120903,213000,./Base.mp4,
38,20120903,220000,./Base.mp4,
39,20120903,223000,./Base.mp4,
40,20120903,230000,./Base.mp4,
41,20120903,233000,./Base.mp4,
2,20120904,000000,./Base.mp4,
3,20120904,003000,./Base.mp4,
2,20120904,003000,./Base.mp4,
3,20120904,010000,./Base.mp4,
2,20120904,010000,./Base.mp4,
3,20120904,013000,./Base.mp4,
4,20120904,020000,./Base.mp4,
5,20120904,023000,./Base.mp4,
6,20120904,030000,./Base.mp4,
7,20120904,033000,./Base.mp4,
8,20120904,040000,./Base.mp4,
2,20120904,040000,./Base.mp4,
3,20120904,043000,./Base.mp4,
4,20120904,050000,./Base.mp4,
5,20120904,053000,./Base.mp4,
6,20120904,060000,./Base.mp4,
7,20120904,063000,./Base.mp4,
8,20120904,070000,./Base.mp4,
9,20120904,073000,./Base.mp4,
10,20120904,080000,./Base.mp4,
11,20120904,083000,./Base.mp4,
12,20120904,090000,./Base.mp4,
13,20120904,093000,./Base.mp4,
2,20120904,093000,./Base.mp4,
3,20120904,100000,./Base.mp4,
4,20120904,103000,./Base.mp4,
5,20120904,110000,./Base.mp4,
6,20120904,113000,./Base.mp4,
7,20120904,120000,./Base.mp4,
8,20120904,123000,./Base.mp4,
9,20120904,130000,./Base.mp4,
10,20120904,133000,./Base.mp4,
2,20120904,133000,live,
2,20120904,133000,live,
2,20120904,133000,live,
2,20120904,140000,udp://@224.8.8.3:1238,
3,20120904,143000,live,
4,20120904,150000,udp://@224.8.8.3:1238,
5,20120904,153000,live,
6,20120904,160000,udp://@224.8.8.3:1238,
7,20120904,163000,live,
2,20120904,163000,live,
3,20120904,170000,udp://@224.8.8.3:1238,
4,20120904,173000,live,
2,20120905,113000,live,
3,20120905,120000,http://192.168.0.234:8282,
4,20120905,123000,live,
5,20120905,130000,http://192.168.0.234:8282,
6,20120905,133000,live,
7,20120905,140000,http://192.168.0.234:8282,
8,20120905,143000,live,
9,20120905,150000,http://192.168.0.234:8282,
10,20120905,153000,live,
11,20120905,160000,http://192.168.0.234:8282,
12,20120905,163000,live,
13,20120905,170000,http://192.168.0.234:8282,
14,20120905,173000,live,
15,20120905,180000,http://192.168.0.234:8282,
16,20120905,183000,live,
17,20120905,190000,http://192.168.0.234:8282,
18,20120905,193000,live,
19,20120905,200000,http://192.168.0.234:8282,
20,20120905,203000,live,
21,20120905,210000,http://192.168.0.234:8282,
22,20120905,213000,live,
23,20120905,220000,http://192.168.0.234:8282,
24,20120905,223000,live,
25,20120905,230000,http://192.168.0.234:8282,
26,20120905,233000,live,
2,20120906,100000,http://192.168.0.234:8282,
2,20120906,100000,http://192.168.0.234:8282,
2,20120906,100000,http://192.168.0.234:8282,
3,20120906,103000,live,
2,20120906,103000,live,
2,20120906,103000,live,
3,20120906,110000,http://192.168.0.234:8282,
2,20120906,110000,http://192.168.0.234:8282,
3,20120906,113000,live,
2,20120906,113000,live,
3,20120906,120000,udp://@224.8.8.3:1238,
4,20120906,123000,live,
5,20120906,130000,udp://@224.8.8.3:1238,
6,20120906,133000,live,
2,20120906,133000,live,
2,20120906,133000,live,
2,20120906,133000,live,
2,20120906,133000,live,
2,20120906,133000,live,
3,20120906,140000,udp://@224.8.8.3:1238,
4,20120906,143000,live,
2,20120906,143000,live,
2,20120906,143000,live,
3,20120906,150000,udp://@224.8.8.3:1238,
4,20120906,153000,live,
2,20120906,153000,live,
3,20120906,160000,udp://@224.8.8.3:1238,
4,20120906,163000,live,
5,20120906,170000,udp://@224.8.8.3:1238,
6,20120906,173000,live,
7,20120906,180000,udp://@224.8.8.3:1238,
2,20120906,180000,udp://@224.8.8.3:1238,
2,20120906,180000,udp://@224.8.8.3:1238,
3,20120906,183000,live,
2,20120906,183000,live,
2,20120906,183000,live,
2,20120906,183000,live,
2,20120906,183000,live,
3,20120906,190000,udp://@224.8.8.3:1238,
4,20120906,193000,live,
5,20120906,200000,udp://@224.8.8.3:1238,
6,20120906,203000,live,
7,20120906,210000,udp://@224.8.8.3:1238,
8,20120906,213000,live,
9,20120906,220000,udp://@224.8.8.3:1238,
10,20120906,223000,live,
11,20120906,230000,udp://@224.8.8.3:1238,
12,20120906,233000,live,
13,20120907,000000,udp://@224.8.8.3:1238,
2,20120907,000000,udp://@224.8.8.3:1238,
3,20120907,003000,live,
4,20120907,010000,udp://@224.8.8.3:1238,
2,20120907,010000,udp://@224.8.8.3:1238,
3,20120907,013000,live,
4,20120907,020000,udp://@224.8.8.3:1238,
5,20120907,023000,live,
6,20120907,030000,udp://@224.8.8.3:1238,
7,20120907,033000,live,
8,20120907,040000,live,
2,20120907,040000,udp://@224.8.8.3:1238,
3,20120907,043000,live,
4,20120907,050000,udp://@224.8.8.3:1238,
5,20120907,053000,live,
6,20120907,060000,udp://@224.8.8.3:1238,
7,20120907,063000,live,
8,20120907,070000,udp://@224.8.8.3:1238,
9,20120907,073000,live,
10,20120907,080000,udp://@224.8.8.3:1238,
2,20120907,080000,udp://@224.8.8.3:1238,
3,20120907,083000,live,
4,20120907,090000,udp://@224.8.8.3:1238,
2,20120907,090000,udp://@224.8.8.3:1238,
2,20120907,090000,udp://@224.8.8.3:1238,
2,20120907,090000,udp://@224.8.8.3:1238,
3,20120907,093000,live,
2,20120907,093000,live,
2,20120907,093000,live,
3,20120907,100000,udp://@224.8.8.3:1238,
2,20120907,100000,udp://@224.8.8.3:1238,
2,20120907,100000,udp://@224.8.8.3:1238,
3,20120907,103000,live,
2,20120907,103000,live,
3,20120907,110000,udp://@224.8.8.3:1238,
2,20120907,110000,udp://@224.8.8.3:1238,
3,20120907,113000,live,
2,20120907,113000,live,
3,20120907,120000,udp://@224.8.8.3:1238,
4,20120907,123000,live,
2,20120907,123000,live,
3,20120907,130000,udp://@224.8.8.3:1238,
2,20120907,130000,udp://@224.8.8.3:1238,
3,20120907,133000,live,
2,20120907,133000,live,
2,20120907,133000,live,
2,20120907,133000,live,
3,20120907,140000,udp://@224.8.8.3:1238,
2,20120907,140000,udp://@224.8.8.3:1238,
3,20120907,143000,live,
4,20120907,150000,udp://@224.8.8.3:1238,
5,20120907,153000,live,
6,20120907,160000,udp://@224.8.8.3:1238,
2,20120907,160000,udp://@224.8.8.3:1238,
2,20120907,160000,udp://@224.8.8.3:1238,
2,20120907,160000,udp://@224.8.8.3:1238,
2,20120907,160000,udp://@224.8.8.3:1238,
2,20120907,160000,udp://@224.8.8.3:1238,
2,20120907,160000,udp://@224.8.8.3:1238,
2,20120907,160000,udp://@224.8.8.3:1238,
3,20120907,163000,live,
2,20120907,163000,live,
3,20120907,170000,udp://@224.8.8.3:1238,
4,20120907,173000,live,
5,20120907,180000,udp://@224.8.8.3:1238,
2,20120907,180000,udp://@224.8.8.3:1238,
3,20120907,183000,live,
4,20120907,190000,udp://@224.8.8.3:1238,
2,20120907,190000,udp://@224.8.8.3:1238,
3,20120907,193000,live,
4,20120907,200000,udp://@224.8.8.3:1238,
5,20120907,203000,live,
6,20120907,210000,udp://@224.8.8.3:1238,
7,20120907,213000,live,
8,20120907,220000,udp://@224.8.8.3:1238,
9,20120907,223000,live,
10,20120907,230000,udp://@224.8.8.3:1238,
2,20120907,230000,udp://@224.8.8.3:1238,
3,20120907,233000,live,
4,20120908,000000,udp://@224.8.8.3:1238,
2,20120908,000000,udp://@224.8.8.3:1238,
3,20120908,003000,live,
4,20120908,010000,udp://@224.8.8.3:1238,
5,20120908,013000,live,
6,20120908,020000,udp://@224.8.8.3:1238,
7,20120908,023000,live,
8,20120908,030000,udp://@224.8.8.3:1238,
2,20120908,030000,udp://@224.8.8.3:1238,
3,20120908,033000,live,
4,20120908,040000,live,
2,20120908,040000,udp://@224.8.8.3:1238,
3,20120908,043000,live,
4,20120908,050000,udp://@224.8.8.3:1238,
5,20120908,053000,live,
6,20120908,060000,udp://@224.8.8.3:1238,
7,20120908,063000,live,
8,20120908,070000,udp://@224.8.8.3:1238,
9,20120908,073000,live,
10,20120908,080000,udp://@224.8.8.3:1238,
2,20120908,080000,udp://@224.8.8.3:1238,
3,20120908,083000,live,
4,20120908,090000,udp://@224.8.8.3:1238,
5,20120908,093000,live,
6,20120908,100000,udp://@224.8.8.3:1238,
2,20120908,100000,udp://@224.8.8.3:1238,
3,20120908,103000,live,
4,20120908,110000,udp://@224.8.8.3:1238,
5,20120908,113000,live,
6,20120908,120000,udp://@224.8.8.3:1238,
2,20120908,120000,udp://@224.8.8.3:1238,
3,20120908,123000,live,
2,20120908,123000,live,
3,20120908,130000,udp://@224.8.8.3:1238,
2,20120908,130000,udp://@224.8.8.3:1238,
3,20120908,133000,live,
4,20120908,140000,udp://@224.8.8.3:1238,
5,20120908,143000,live,
2,20120908,150000,udp://@224.8.8.3:1238,
3,20120908,153000,live,
4,20120908,160000,udp://@224.8.8.3:1238,
2,20120908,160000,udp://@224.8.8.3:1238,
3,20120908,163000,live,
2,20120908,163000,live,
2,20120908,170000,udp://@224.8.8.3:1238,
2,20120908,170000,udp://@224.8.8.3:1238,
3,20120908,173000,live,
4,20120908,180000,udp://@224.8.8.3:1238,
5,20120908,183000,live,
6,20120908,190000,udp://@224.8.8.3:1238,
2,20120908,190000,udp://@224.8.8.3:1238,
3,20120908,193000,live,
4,20120908,200000,udp://@224.8.8.3:1238,
5,20120908,203000,live,
6,20120908,210000,udp://@224.8.8.3:1238,
7,20120908,213000,live,
8,20120908,220000,udp://@224.8.8.3:1238,
9,20120908,223000,live,
10,20120908,230000,udp://@224.8.8.3:1238,
2,20120908,230000,udp://@224.8.8.3:1238,
2,20120908,230000,udp://@224.8.8.3:1238,
3,20120908,233000,live,
2,20120909,000000,udp://@224.8.8.3:1238,
2,20120909,000000,udp://@224.8.8.3:1238,
3,20120909,003000,live,
2,20120909,003000,live,
3,20120909,010000,udp://@224.8.8.3:1238,
2,20120909,010000,udp://@224.8.8.3:1238,
3,20120909,013000,live,
4,20120909,020000,udp://@224.8.8.3:1238,
5,20120909,023000,live,
6,20120909,030000,udp://@224.8.8.3:1238,
7,20120909,033000,live,
8,20120909,040000,live,
2,20120909,040000,udp://@224.8.8.3:1238,
3,20120909,043000,live,
4,20120909,050000,udp://@224.8.8.3:1238,
5,20120909,053000,live,
6,20120909,060000,udp://@224.8.8.3:1238,
7,20120909,063000,live,
8,20120909,070000,udp://@224.8.8.3:1238,
9,20120909,073000,live,
10,20120909,080000,udp://@224.8.8.3:1238,
11,20120909,083000,live,
12,20120909,090000,udp://@224.8.8.3:1238,
13,20120909,093000,live,
14,20120909,100000,udp://@224.8.8.3:1238,
15,20120909,103000,live,
16,20120909,110000,udp://@224.8.8.3:1238,
17,20120909,113000,live,
2,20120909,113000,live,
2,20120909,120000,udp://@224.8.8.3:1238,
3,20120909,123000,live,
4,20120909,130000,udp://@224.8.8.3:1238,
2,20120909,130000,udp://@224.8.8.3:1238,
3,20120909,133000,live,
4,20120909,140000,udp://@224.8.8.3:1238,
2,20120909,140000,udp://@224.8.8.3:1238,
3,20120909,143000,live,
2,20120909,143000,live,
3,20120909,150000,udp://@224.8.8.3:1238,
4,20120909,153000,live,
5,20120909,160000,udp://@224.8.8.3:1238,
6,20120909,163000,live,
7,20120909,170000,udp://@224.8.8.3:1238,
2,20120909,170000,udp://@224.8.8.3:1238,
2,20120909,170000,udp://@224.8.8.3:1238,
3,20120909,173000,live,
2,20120909,173000,live,
3,20120909,180000,udp://@224.8.8.3:1238,
4,20120909,183000,live,
5,20120909,190000,udp://@224.8.8.3:1238,
6,20120909,193000,live,
7,20120909,200000,udp://@224.8.8.3:1238,
8,20120909,203000,live,
9,20120909,210000,udp://@224.8.8.3:1238,
10,20120909,213000,live,
11,20120909,220000,udp://@224.8.8.3:1238,
12,20120909,223000,live,
13,20120909,230000,udp://@224.8.8.3:1238,
14,20120909,233000,live,
2,20120910,000000,udp://@224.8.8.3:1238,
2,20120910,000000,udp://@224.8.8.3:1238,
3,20120910,003000,live,
2,20120910,003000,live,
3,20120910,010000,udp://@224.8.8.3:1238,
2,20120910,010000,udp://@224.8.8.3:1238,
3,20120910,013000,live,
4,20120910,020000,udp://@224.8.8.3:1238,
5,20120910,023000,live,
6,20120910,030000,udp://@224.8.8.3:1238,
7,20120910,033000,live,
8,20120910,040000,live,
2,20120910,040000,udp://@224.8.8.3:1238,
3,20120910,043000,live,
4,20120910,050000,udp://@224.8.8.3:1238,
5,20120910,053000,live,
6,20120910,060000,udp://@224.8.8.3:1238,
7,20120910,063000,live,
8,20120910,070000,udp://@224.8.8.3:1238,
9,20120910,073000,live,
10,20120910,080000,udp://@224.8.8.3:1238,
11,20120910,083000,live,
12,20120910,090000,udp://@224.8.8.3:1238,
13,20120910,093000,live,
14,20120910,100000,udp://@224.8.8.3:1238,
15,20120910,103000,live,
16,20120910,110000,udp://@224.8.8.3:1238,
2,20120910,110000,udp://@224.8.8.3:1238,
2,20120910,110000,udp://@224.8.8.3:1238,
3,20120910,113000,live,
4,20120910,120000,udp://@224.8.8.3:1238,
5,20120910,123000,live,
6,20120910,130000,udp://@224.8.8.3:1238,
7,20120910,133000,live,
2,20120910,133000,live,
2,20120910,133000,live,
2,20120910,133000,live,
2,20120910,133000,live,
2,20120910,133000,live,
2,20120910,133000,live,
2,20120910,133000,live,
3,20120910,140000,udp://@224.8.8.3:1238,
3,20120910,140000,udp://@224.8.8.3:1238,
3,20120910,140000,udp://@224.8.8.3:1238,
2,20120910,140000,udp://@224.8.8.3:1238,
2,20120910,140000,udp://@224.8.8.3:1238,
2,20120910,140000,udp://@224.8.8.3:1238,
3,20120910,143000,live,
4,20120910,150000,udp://@224.8.8.3:1238,
5,20120910,153000,live,
2,20120910,153000,live,
3,20120910,160000,udp://@224.8.8.3:1238,
2,20120910,160000,udp://@224.8.8.3:1238,
3,20120910,163000,live,
4,20120910,170000,udp://@224.8.8.3:1238,
5,20120910,173000,live,
6,20120910,180000,udp://@224.8.8.3:1238,
7,20120910,183000,live,
8,20120910,190000,udp://@224.8.8.3:1238,
9,20120910,193000,live,
10,20120910,200000,udp://@224.8.8.3:1238,
11,20120910,203000,live,
12,20120910,210000,udp://@224.8.8.3:1238,
13,20120910,213000,live,
14,20120910,220000,udp://@224.8.8.3:1238,
15,20120910,223000,live,
16,20120910,230000,udp://@224.8.8.3:1238,
17,20120910,233000,live,
18,20120911,000000,udp://@224.8.8.3:1238,
2,20120911,000000,udp://@224.8.8.3:1238,
3,20120911,003000,live,
4,20120911,010000,udp://@224.8.8.3:1238,
2,20120911,010000,udp://@224.8.8.3:1238,
3,20120911,013000,live,
2,20120911,013000,live,
3,20120911,020000,udp://@224.8.8.3:1238,
2,20120911,020000,udp://@224.8.8.3:1238,
3,20120911,023000,live,
2,20120911,023000,live,
3,20120911,030000,udp://@224.8.8.3:1238,
2,20120911,030000,udp://@224.8.8.3:1238,
3,20120911,033000,live,
4,20120911,040000,live,
2,20120911,040000,udp://@224.8.8.3:1238,
3,20120911,043000,live,
